StudentID,Year,Company,Package,Status,InterviewMode,Interview_Rounds,Placed_Date
26368,2025,Kumar and Sons,11.12,Rejected,Online,5,2018-09-24
26368,2025,Sahota Ltd,13.4,Rejected,Online,4,2019-11-25
26369,2025,Trivedi Group,28.24,Rejected,Online,5,2019-01-18
26369,2025,Bhatnagar-Rajan,6.41,Rejected,Online,3,2020-09-05
26369,2025,Sandal and Sons,4.64,Rejected,Offline,5,2023-01-12
26369,2025,Subramanian-Gera,6.92,Rejected,Offline,2,2018-10-19
26369,2025,"Choudhary, Dave and Johal",25.69,Rejected,Offline,3,2019-03-16
26369,2025,Walia and Sons,7.68,Placed,Offline,5,2022-01-23
26369,2025,Maharaj and Sons,5.03,Placed,Online,5,2016-07-03
26370,2025,Narula-Thakkar,3.92,Rejected,Offline,4,2022-07-13
26370,2025,Uppal-Basak,36.35,Placed,Offline,3,2021-03-27
26370,2025,"Taneja, Lalla and Baral",4.66,Rejected,Online,2,2018-04-08
26370,2025,Garg-Khatri,38.94,Placed,Offline,4,2016-06-01
26370,2025,Mani-Sathe,7.04,Placed,Offline,2,2024-04-26
26370,2025,Divan and Sons,17.23,Rejected,Online,3,2022-02-06
26370,2025,Narayanan Group,13.95,Rejected,Offline,5,2017-12-02
26371,2025,"Saha, Dhillon and Din",31.76,Placed,Online,3,2024-09-25
26371,2025,Vora-Amble,31.44,Placed,Offline,4,2025-02-03
26371,2025,Verma PLC,32.87,Placed,Online,5,2022-12-25
26371,2025,"Kashyap, Pingle and Shroff",3.7,Placed,Offline,2,2021-01-23
26372,2025,"Kumar, Dash and Krishna",4.66,Rejected,Online,4,2025-05-22
26372,2025,"Vohra, Ratta and Bora",11.42,Placed,Offline,3,2022-11-27
26372,2025,Jha-Iyer,38.76,Rejected,Offline,5,2025-06-25
26372,2025,"Chokshi, Murty and Chada",5.73,Rejected,Online,2,2025-12-18
26372,2025,Gole-Rajagopal,21.76,Rejected,Online,2,2018-10-26
26373,2025,"Vohra, Korpal and Badami",15.12,Placed,Online,2,2021-04-28
26373,2025,Kaur Inc,7.34,Placed,Online,5,2016-10-19
26373,2025,"Uppal, Thakur and Prabhu",10.55,Rejected,Online,4,2016-10-14
26373,2025,Sani and Sons,28.62,Rejected,Offline,2,2017-01-17
26374,2025,"Kanda, Kohli and Dora",6.87,Placed,Online,3,2024-08-17
26374,2025,"Cheema, Dutt and Korpal",3.38,Rejected,Online,2,2016-08-26
26374,2025,"Sagar, Sharma and Butala",4.99,Rejected,Online,2,2020-06-18
26374,2025,Chowdhury PLC,5.4,Rejected,Offline,2,2023-05-28
26374,2025,"Lall, Hegde and Menon",6.83,Rejected,Offline,4,2021-04-02
26374,2025,Devi-Padmanabhan,7.11,Rejected,Online,2,2024-04-27
26374,2025,"Subramaniam, Bal and Madan",6.95,Placed,Online,5,2023-09-24
26374,2025,Nagy Inc,9.25,Rejected,Online,5,2024-12-11
26375,2025,"Mandal, Pillai and Goswami",5.42,Rejected,Online,3,2022-06-25
26375,2025,Sachar PLC,7.62,Placed,Offline,3,2025-07-03
26375,2025,Sandal and Sons,4.84,Rejected,Online,3,2025-10-07
26375,2025,Kohli Ltd,38.28,Rejected,Online,2,2020-05-19
26375,2025,Mutti-Bhatt,3.2,Rejected,Offline,5,2024-10-19
26375,2025,Sodhi-Joshi,3.24,Placed,Offline,4,2023-04-08
26375,2025,"Maharaj, Sampath and Kunda",11.38,Rejected,Offline,3,2025-10-09
26375,2025,Bava Group,3.45,Rejected,Offline,4,2024-11-09
26376,2025,Sankaran-Kant,35.93,Placed,Online,5,2024-11-29
26376,2025,Viswanathan Group,27.72,Placed,Online,4,2018-06-16
26376,2025,Agrawal LLC,10.18,Rejected,Online,4,2022-05-29
26376,2025,Doshi and Sons,22.48,Rejected,Online,4,2019-10-04
26377,2025,Sodhi-Bhalla,20.48,Placed,Offline,5,2023-06-15
26377,2025,Rana PLC,10.05,Placed,Offline,4,2016-09-21
26377,2025,Bhagat-Tak,12.95,Rejected,Online,3,2017-09-13
26378,2025,"Puri, Luthra and Choudhury",6.41,Rejected,Offline,5,2020-03-12
26378,2025,Gill Inc,6.92,Rejected,Offline,5,2025-05-23
26378,2025,Ganesan Inc,37.48,Placed,Offline,2,2025-02-12
26378,2025,"Gera, Deol and Ganguly",3.3,Placed,Offline,5,2023-07-19
26378,2025,"Hans, Chopra and Kannan",13.88,Placed,Offline,4,2021-06-23
26378,2025,"Lal, Venkataraman and Vora",15.68,Placed,Offline,4,2020-08-27
26379,2025,Sandal and Sons,7.53,Placed,Online,3,2018-01-07
26379,2025,"Buch, Patil and Chaudry",17.82,Rejected,Online,3,2022-01-03
26379,2025,Gade-Biswas,32.68,Placed,Offline,5,2016-10-09
26379,2025,Deshpande Inc,7.06,Rejected,Offline,2,2024-08-29
26380,2025,Gara-Dubey,15.3,Placed,Online,4,2022-07-16
26380,2025,"Keer, Barman and Hayre",28.21,Placed,Offline,3,2018-06-18
26380,2025,Dixit PLC,8.96,Placed,Online,5,2023-06-29
26380,2025,Thakur-Swamy,25.42,Rejected,Offline,2,2020-10-01
26380,2025,"Mandal, Batra and Wali",26.9,Rejected,Online,4,2021-11-30
26381,2025,Sahota Ltd,8.45,Placed,Offline,3,2020-04-27
26381,2025,"Nanda, Arya and Mital",4.72,Rejected,Online,4,2020-02-23
26381,2025,"Acharya, Dora and Oak",34.95,Rejected,Online,3,2019-06-11
26381,2025,"Bava, Dave and Chadha",9.74,Rejected,Offline,4,2016-12-06
26381,2025,Mistry-Sen,3.11,Rejected,Offline,4,2021-04-25
26381,2025,"Bir, Gola and Mall",18.63,Rejected,Online,2,2019-04-25
26381,2025,Sant Ltd,5.47,Placed,Offline,4,2022-10-17
26382,2025,"Gokhale, Sibal and Sarma",5.36,Placed,Online,3,2023-06-20
26382,2025,"Lad, Panchal and Shroff",39.9,Placed,Online,4,2024-08-16
26382,2025,More Group,16.01,Rejected,Online,4,2024-04-19
26382,2025,"Kulkarni, Patil and Kalla",6.82,Rejected,Online,2,2020-05-06
26382,2025,"Saraf, Das and Kuruvilla",11.39,Rejected,Offline,2,2018-04-27
26382,2025,"Bala, Nagi and Kari",6.55,Rejected,Offline,5,2016-08-08
26382,2025,"Das, Thakkar and Sandhu",17.39,Rejected,Offline,2,2018-07-25
26383,2025,Bhasin Inc,9.6,Rejected,Online,5,2025-08-25
26383,2025,Bava Group,4.34,Placed,Online,4,2019-07-07
26383,2025,Ben Group,14.5,Rejected,Offline,2,2025-07-17
26383,2025,Ghose PLC,25.71,Rejected,Online,3,2017-08-25
26383,2025,Raju-Kapadia,8.53,Rejected,Offline,3,2016-10-04
26383,2025,Kibe-Tara,21.06,Rejected,Online,4,2026-01-14
26384,2025,Choudhary Group,20.93,Rejected,Offline,3,2019-09-30
26384,2025,"Arora, Mall and Shankar",8.38,Rejected,Online,2,2024-02-23
26384,2025,"Bahl, Modi and Oak",25.73,Rejected,Online,3,2024-08-20
26384,2025,Wali LLC,11.44,Placed,Online,5,2024-12-25
26384,2025,Narayanan Ltd,6.17,Placed,Online,5,2019-12-29
26385,2025,Varughese-Kaul,12.22,Rejected,Offline,4,2024-04-07
26385,2025,"Mammen, Misra and Gandhi",3.82,Placed,Online,2,2019-11-19
26385,2025,"Bhasin, Sampath and Sood",37.4,Rejected,Online,2,2016-06-06
26385,2025,Ravi Inc,17.99,Rejected,Offline,2,2022-07-10
26386,2025,"Narula, Bhakta and Apte",3.6,Placed,Online,2,2023-06-03
26386,2025,Sawhney LLC,10.1,Rejected,Offline,4,2019-01-22
26386,2025,Rastogi PLC,15.06,Placed,Offline,2,2018-07-31
26386,2025,Verma PLC,37.44,Rejected,Online,4,2023-09-18
26386,2025,"Chhabra, Yogi and Srivastava",16.73,Placed,Online,3,2024-10-12
26386,2025,Uppal-Basak,26.8,Placed,Offline,2,2025-05-07
26387,2025,Chowdhury PLC,5.88,Rejected,Offline,4,2018-12-14
26387,2025,Narula-Thakkar,5.11,Rejected,Online,5,2023-09-29
26387,2025,"Saxena, Naidu and Mall",4.11,Rejected,Online,5,2020-01-24
26387,2025,Sandal and Sons,6.11,Rejected,Online,4,2025-07-27
26387,2025,Khare PLC,7.91,Placed,Online,4,2024-06-17
26387,2025,Chauhan-Anand,21.8,Rejected,Offline,2,2021-08-11
26387,2025,"Cheema, Tella and Ram",8.35,Placed,Offline,2,2017-12-04
26387,2025,"Kulkarni, Memon and Dave",3.26,Placed,Offline,2,2016-08-03
26388,2025,Kohli Ltd,30.06,Rejected,Offline,3,2025-12-11
26388,2025,Dhawan-Chowdhury,4.31,Rejected,Offline,4,2022-03-01
26388,2025,Pant and Sons,25.72,Placed,Offline,5,2022-12-18
26388,2025,Kashyap and Sons,5.91,Rejected,Offline,4,2018-04-02
26388,2025,Garde-Bera,32.62,Placed,Online,2,2016-12-02
26388,2025,Balasubramanian and Sons,7.79,Rejected,Offline,5,2022-12-29
26388,2025,Dugal-Chakrabarti,5.0,Rejected,Online,4,2025-02-11
26388,2025,"Mittal, Shukla and Menon",4.92,Placed,Offline,3,2018-01-10
26389,2025,Dash Group,16.84,Rejected,Offline,3,2019-12-17
26389,2025,"Parmar, Sampath and Solanki",15.3,Rejected,Online,2,2018-05-17
26389,2025,Tak Ltd,29.22,Rejected,Offline,4,2022-08-09
26389,2025,Vyas-Chaudhary,12.93,Placed,Offline,4,2021-02-06
26389,2025,"Kar, Wagle and Rana",26.02,Rejected,Offline,2,2017-11-03
26390,2025,"Jain, Agrawal and Gandhi",39.9,Rejected,Offline,2,2025-09-05
26390,2025,"Sehgal, Jaggi and Gill",35.58,Rejected,Online,5,2024-01-08
26390,2025,"Goyal, Iyengar and Jaggi",3.35,Placed,Online,4,2018-11-27
26391,2025,"Dua, Bhagat and Sundaram",14.11,Rejected,Online,4,2025-04-22
26391,2025,Anand and Sons,7.91,Placed,Online,3,2024-05-29
26391,2025,Maharaj and Sons,4.18,Placed,Offline,2,2019-04-21
26392,2025,Sawhney and Sons,14.49,Placed,Online,2,2021-02-21
26392,2025,Zacharia LLC,22.39,Rejected,Online,5,2016-08-20
26392,2025,Devan Group,37.2,Rejected,Online,2,2016-07-03
26392,2025,"Nori, Kamdar and Chand",7.47,Placed,Online,5,2024-12-25
26392,2025,Jani PLC,17.62,Rejected,Online,3,2018-07-17
26392,2025,"Srivastava, Desai and Mannan",4.31,Placed,Offline,3,2021-10-06
26392,2025,"Agate, Halder and Saxena",6.88,Rejected,Online,2,2017-09-18
26392,2025,"Gera, Deol and Ganguly",6.13,Placed,Offline,4,2020-06-16
26393,2025,Narayanan Ltd,4.98,Rejected,Online,5,2019-09-13
26393,2025,Ben Group,8.51,Placed,Offline,5,2023-06-08
26393,2025,"Kumer, Brahmbhatt and Dutt",39.08,Rejected,Online,4,2020-10-18
26393,2025,Deol-Sharma,11.39,Rejected,Online,2,2021-10-14
26393,2025,"Chhabra, Yogi and Srivastava",16.04,Placed,Online,2,2025-01-05
26393,2025,Bhatnagar-Rajan,3.41,Placed,Online,3,2021-03-06
26393,2025,"Magar, Anand and Dara",4.96,Rejected,Online,3,2025-07-13
26393,2025,"Mammen, Misra and Gandhi",4.63,Rejected,Offline,5,2022-05-30
26394,2025,"Mammen, Misra and Gandhi",3.28,Rejected,Online,5,2024-10-27
26394,2025,Joshi and Sons,9.13,Rejected,Online,4,2020-07-23
26394,2025,Munshi and Sons,26.68,Rejected,Online,4,2020-02-27
26395,2025,"Borde, Choudhry and Bhagat",15.95,Rejected,Online,3,2023-11-11
26395,2025,Bajaj-Saha,15.43,Placed,Online,3,2024-02-05
26395,2025,Seshadri Ltd,17.87,Rejected,Offline,5,2016-07-20
26395,2025,"Mukhopadhyay, Varty and Garg",4.05,Rejected,Offline,2,2022-11-25
26395,2025,Gade-Biswas,19.69,Rejected,Online,2,2023-11-01
26395,2025,Narula and Sons,17.77,Rejected,Online,4,2018-06-25
26396,2025,Gill Inc,3.5,Placed,Online,2,2025-12-22
26396,2025,Deol-Sharma,14.42,Placed,Offline,4,2016-10-05
26396,2025,Nayar-Puri,6.76,Placed,Offline,5,2023-08-01
26396,2025,Shah PLC,4.67,Placed,Offline,4,2018-12-20
26396,2025,Varty and Sons,7.89,Placed,Online,4,2023-07-30
26396,2025,Ravi Inc,13.89,Rejected,Offline,5,2024-09-01
26397,2025,"Keer, Barman and Hayre",30.91,Rejected,Online,5,2023-04-28
26397,2025,Batta-Chaudhari,39.96,Rejected,Online,4,2020-01-09
26397,2025,"Jani, Tank and De",7.66,Rejected,Online,3,2026-01-08
26397,2025,"Sahota, Ramesh and Mital",30.15,Rejected,Online,4,2020-10-05
26397,2025,Sheth LLC,5.65,Placed,Online,3,2016-04-04
26398,2025,Munshi-Dora,32.2,Rejected,Online,2,2025-06-03
26398,2025,Puri-Balay,27.52,Placed,Online,3,2016-10-18
26398,2025,Nagy Inc,15.11,Rejected,Offline,4,2019-09-09
26398,2025,"Kalita, Chaudry and Bajwa",34.0,Placed,Offline,5,2023-06-27
26398,2025,"Venkataraman, Naik and Chaudhary",6.69,Placed,Online,3,2020-02-11
26398,2025,"Gade, Raj and Ganesan",39.29,Rejected,Offline,5,2022-11-20
26398,2025,Sachar PLC,6.82,Placed,Offline,4,2021-05-03
26399,2025,Sheth Group,6.74,Placed,Offline,2,2023-02-08
26399,2025,Vyas-Chaudhary,12.09,Rejected,Online,4,2024-04-30
26399,2025,Chowdhury PLC,4.31,Placed,Offline,3,2018-03-07
26400,2025,Jayaraman-Loyal,25.05,Rejected,Online,5,2017-09-11
26400,2025,Issac Group,6.88,Placed,Offline,4,2024-09-26
26400,2025,Dara-Upadhyay,36.03,Rejected,Online,5,2024-01-31
26400,2025,Oza-Shan,36.37,Placed,Online,2,2024-03-27
26400,2025,Dass Group,3.1,Rejected,Online,4,2024-04-11
26400,2025,"Cheema, Tella and Ram",9.04,Placed,Online,3,2021-10-16
26400,2025,Patel Ltd,5.01,Rejected,Online,2,2016-12-29
26400,2025,Issac Group,5.61,Rejected,Offline,3,2025-02-04
26401,2025,"Das, Thakkar and Sandhu",17.73,Placed,Offline,2,2023-03-22
26401,2025,"Sanghvi, Sampath and Ranganathan",6.47,Rejected,Online,3,2020-05-31
26401,2025,Lala Group,25.69,Placed,Online,4,2025-09-25
26401,2025,Sant Ltd,5.61,Placed,Offline,3,2020-02-26
26401,2025,Sangha Group,5.49,Rejected,Offline,2,2023-05-05
26401,2025,Wali Ltd,16.67,Rejected,Offline,4,2022-02-15
26401,2025,Varughese-Kaul,9.76,Rejected,Online,4,2020-06-30
26402,2025,Sarraf PLC,18.24,Placed,Online,2,2024-09-18
26402,2025,"Dara, Virk and Sharaf",10.34,Rejected,Offline,2,2019-05-21
26402,2025,"Biswas, Nagar and Balakrishnan",29.4,Rejected,Offline,5,2019-05-04
26402,2025,Sridhar-Thaker,7.87,Rejected,Offline,3,2017-01-29
26402,2025,"Bhatt, Halder and Vala",9.73,Placed,Offline,3,2016-10-12
26402,2025,"Mammen, Misra and Gandhi",3.85,Rejected,Online,4,2024-05-13
26403,2025,Bhatnagar-Rajan,3.66,Rejected,Online,3,2021-02-25
26403,2025,"Goyal, Iyengar and Jaggi",6.41,Rejected,Online,2,2017-12-22
26403,2025,"Nanda, Arya and Mital",4.41,Placed,Offline,3,2021-09-11
26403,2025,Garde-Bera,34.49,Rejected,Online,3,2018-05-09
26403,2025,"Srinivasan, Kade and Ghose",4.99,Placed,Offline,3,2026-01-01
26403,2025,"Pandey, Chadha and Mahal",11.92,Rejected,Offline,5,2017-03-18
26403,2025,De-Khalsa,11.33,Placed,Online,5,2021-10-26
26403,2025,Char-Magar,14.27,Rejected,Offline,2,2018-04-30
26404,2025,Virk-Balay,14.29,Placed,Offline,5,2018-03-24
26404,2025,"Keer, Rau and Suri",11.66,Rejected,Online,5,2017-07-17
26404,2025,Dhillon-Hari,34.04,Rejected,Offline,2,2023-12-13
26404,2025,"Khanna, Balay and Bhasin",38.9,Rejected,Online,2,2017-09-23
26404,2025,"Mody, Sharaf and Nagy",39.51,Rejected,Offline,5,2018-08-31
26404,2025,"Borde, Choudhry and Bhagat",10.38,Rejected,Online,3,2017-03-31
26405,2025,"Hans, Nagar and Bassi",7.5,Placed,Offline,3,2020-04-28
26405,2025,Raju-Kapadia,17.39,Rejected,Online,4,2021-08-13
26405,2025,"Khanna, Agarwal and Venkataraman",8.15,Rejected,Offline,4,2024-09-13
26405,2025,Kumar and Sons,10.08,Rejected,Offline,3,2023-02-16
26406,2025,Dara-Upadhyay,19.6,Rejected,Offline,3,2023-02-23
26406,2025,"Biswas, Nagar and Balakrishnan",21.67,Placed,Online,2,2016-10-25
26406,2025,"Sehgal, Jaggi and Gill",24.89,Rejected,Offline,2,2023-02-11
26406,2025,"Luthra, Rege and Chokshi",6.91,Placed,Offline,3,2024-05-25
26406,2025,"Magar, Anand and Dara",5.56,Rejected,Offline,5,2024-01-01
26406,2025,"Iyengar, Rout and Om",26.47,Placed,Online,2,2021-07-12
26406,2025,"Tank, Bedi and Suri",12.83,Placed,Offline,5,2021-05-13
26406,2025,"Seth, Dugal and Bajaj",37.1,Placed,Offline,2,2021-06-30
26407,2025,Shah LLC,16.54,Rejected,Offline,5,2019-12-08
26407,2025,"Mittal, Shukla and Menon",4.14,Placed,Online,3,2017-04-01
26407,2025,Mammen-Rau,3.02,Rejected,Online,4,2018-01-23
26407,2025,Garde-Ramachandran,31.6,Placed,Online,3,2020-11-27
26407,2025,Sangha-Palan,11.61,Placed,Online,5,2020-09-17
26408,2025,Sarma Ltd,36.22,Placed,Online,2,2022-04-15
26408,2025,Kaur Inc,6.19,Rejected,Online,2,2016-05-09
26408,2025,Munshi and Sons,38.85,Placed,Online,2,2018-02-12
26408,2025,Chaudhary and Sons,37.36,Rejected,Offline,5,2025-05-01
26408,2025,Bedi-Dhawan,7.24,Rejected,Offline,2,2024-01-01
26409,2025,Rastogi PLC,11.93,Rejected,Offline,2,2020-03-12
26409,2025,Buch-Trivedi,11.54,Rejected,Online,2,2021-03-26
26409,2025,"Kulkarni, Memon and Dave",6.26,Placed,Offline,4,2016-07-19
26410,2025,Comar-Behl,3.06,Rejected,Online,2,2019-04-17
26410,2025,Chauhan Group,15.65,Rejected,Offline,3,2020-07-09
26410,2025,"Sagar, Naik and Varghese",7.85,Rejected,Online,3,2026-02-07
26410,2025,D’Alia Inc,17.75,Placed,Online,4,2022-01-14
26410,2025,"Pandey, Chadha and Mahal",9.12,Rejected,Online,3,2016-03-31
26410,2025,Narayanan Group,13.88,Placed,Online,2,2023-07-05
26410,2025,"Agate, Halder and Saxena",7.81,Rejected,Online,2,2024-09-03
26411,2025,Uppal-Basak,18.18,Rejected,Online,2,2026-02-09
26411,2025,Bhagat PLC,3.76,Placed,Online,2,2017-12-30
26411,2025,"Arora, Mall and Shankar",17.85,Placed,Online,2,2024-09-09
26411,2025,Mittal PLC,8.18,Placed,Offline,3,2019-12-29
26411,2025,"Vohra, Ratta and Bora",14.07,Placed,Online,5,2021-10-23
26412,2025,Bhatti and Sons,14.87,Placed,Online,4,2022-06-19
26412,2025,"Gole, Parekh and Vig",8.79,Rejected,Online,2,2024-04-26
26412,2025,Varughese-Khalsa,29.09,Placed,Offline,4,2020-02-09
26412,2025,"Issac, Sane and Palan",12.12,Placed,Online,3,2023-10-07
26413,2025,Karnik LLC,17.18,Placed,Online,2,2017-01-28
26413,2025,"Vohra, Korpal and Badami",13.87,Rejected,Offline,5,2023-11-01
26413,2025,Kaur Inc,6.58,Rejected,Offline,4,2024-07-30
26413,2025,Bali and Sons,14.99,Rejected,Offline,5,2023-06-14
26413,2025,Anne-Venkataraman,4.35,Rejected,Offline,3,2025-06-02
26413,2025,Rastogi PLC,8.41,Rejected,Offline,3,2024-05-06
26413,2025,Garde-Bera,26.31,Placed,Online,3,2018-11-16
26413,2025,Bahl Inc,12.02,Rejected,Offline,3,2020-12-15
26414,2025,Toor-Rajan,7.99,Rejected,Online,4,2024-06-18
26414,2025,Sandal and Sons,7.67,Rejected,Online,4,2021-08-15
26414,2025,Kothari PLC,5.54,Rejected,Online,2,2022-12-12
26414,2025,Malhotra-Lall,3.04,Placed,Offline,4,2018-05-31
26414,2025,"Shenoy, Malhotra and Kulkarni",34.43,Placed,Offline,5,2024-02-16
26414,2025,"Menon, Murty and Borah",22.86,Rejected,Online,4,2020-12-02
26415,2025,"Lal, Venkataraman and Vora",16.89,Rejected,Online,2,2019-05-03
26415,2025,"Parmar, Sampath and Solanki",9.25,Rejected,Online,2,2020-03-23
26415,2025,"Pillai, Date and Sachdeva",16.14,Placed,Online,3,2022-03-15
26416,2025,Chaudhary and Sons,23.18,Rejected,Online,2,2021-02-24
26416,2025,Dutt Ltd,22.0,Rejected,Online,3,2025-10-06
26416,2025,Narayanan Group,13.41,Placed,Offline,4,2024-11-14
26416,2025,"Misra, Bahri and Choudhury",12.66,Placed,Offline,4,2025-08-20
26416,2025,Chokshi-Chada,23.46,Rejected,Online,3,2020-12-11
26416,2025,"Nori, Kamdar and Chand",7.14,Rejected,Online,3,2020-08-06
26416,2025,Zacharia LLC,22.66,Rejected,Offline,3,2017-12-20
26416,2025,Dutta PLC,6.43,Rejected,Online,2,2026-03-07
26417,2025,"Saxena, Naidu and Mall",7.34,Rejected,Offline,4,2024-04-03
26417,2025,"Tank, Bedi and Suri",17.8,Rejected,Offline,5,2020-05-23
26417,2025,"Gokhale, Chada and Gopal",26.93,Rejected,Online,2,2019-05-06
26417,2025,"Majumdar, Sachdeva and Ramachandran",17.29,Rejected,Offline,5,2024-04-28
26417,2025,Mahal-Sabharwal,17.09,Rejected,Offline,3,2024-03-23
26417,2025,Dhawan-Chowdhury,7.43,Rejected,Offline,2,2023-09-16
26418,2025,Mani-Sathe,7.58,Rejected,Offline,3,2022-02-21
26418,2025,Nagi and Sons,12.34,Placed,Offline,4,2021-05-31
26418,2025,Krish Ltd,15.01,Rejected,Online,3,2018-06-19
26418,2025,Viswanathan Group,26.18,Rejected,Offline,2,2021-08-01
26419,2025,Kari PLC,37.52,Placed,Online,2,2018-03-31
26419,2025,"Pillai, Date and Sachdeva",10.84,Rejected,Online,2,2024-12-17
26419,2025,Ahuja and Sons,30.8,Rejected,Offline,5,2022-11-25
26419,2025,"Venkataraman, Naik and Chaudhary",3.12,Placed,Online,3,2021-08-27
26420,2025,Narayanan Group,17.69,Rejected,Online,4,2018-01-07
26420,2025,"Deep, Panchal and Chowdhury",31.42,Rejected,Online,4,2021-10-25
26420,2025,Bhasin Inc,12.46,Rejected,Online,2,2020-01-06
26420,2025,"Ravel, Varkey and Solanki",15.28,Placed,Online,3,2018-09-17
26420,2025,Narula-Banik,16.46,Rejected,Online,4,2023-08-07
26420,2025,Devi-Padmanabhan,5.58,Rejected,Online,2,2022-04-09
26420,2025,"Sur, Halder and Muni",9.25,Placed,Offline,2,2024-06-06
26420,2025,Kohli Ltd,38.47,Placed,Offline,4,2017-09-20
26421,2025,Patel Ltd,3.19,Rejected,Offline,2,2018-02-18
26421,2025,Naik-Varughese,11.91,Placed,Online,3,2022-01-03
26421,2025,Sidhu and Sons,5.21,Placed,Offline,4,2017-04-03
26421,2025,Dubey Inc,4.93,Placed,Online,5,2026-03-05
26421,2025,Talwar-Kannan,8.07,Rejected,Online,4,2024-11-29
26421,2025,Maharaj and Sons,3.94,Placed,Offline,5,2022-10-09
26421,2025,Nayak Group,22.96,Rejected,Online,3,2025-08-30
26421,2025,Wali Ltd,9.5,Rejected,Offline,2,2022-01-18
26422,2025,"Bhandari, Mallick and Divan",4.29,Placed,Online,4,2021-06-16
26422,2025,Ben Group,11.89,Rejected,Online,3,2017-12-08
26422,2025,"Keer, Barman and Hayre",31.14,Placed,Offline,2,2021-10-24
26423,2025,Chana-Bir,9.43,Rejected,Online,4,2023-01-25
26423,2025,Lala PLC,27.56,Placed,Offline,5,2025-04-17
26423,2025,Kibe-Tara,30.26,Placed,Online,2,2020-06-30
26423,2025,"Sharaf, Venkatesh and Madan",13.8,Rejected,Offline,2,2022-04-05
26423,2025,"Bhavsar, Patla and Sridhar",33.01,Rejected,Online,3,2022-12-16
26424,2025,Sengupta Ltd,9.49,Rejected,Offline,5,2020-12-18
26424,2025,Mahal-Sabharwal,14.73,Rejected,Online,4,2020-01-08
26424,2025,Issac Group,5.92,Placed,Online,4,2020-02-14
26424,2025,Nayar-Puri,7.3,Rejected,Online,3,2020-10-31
26425,2025,Varty and Sons,6.1,Placed,Offline,5,2017-05-29
26425,2025,"Kaul, Gaba and Sidhu",12.73,Placed,Offline,4,2022-02-09
26425,2025,Sawhney LLC,16.73,Placed,Offline,3,2020-10-29
26425,2025,Devan Ltd,4.4,Rejected,Online,5,2024-08-23
26425,2025,Sodhi-Bhalla,38.43,Rejected,Online,4,2016-10-13
26425,2025,"Iyengar, Rout and Om",26.11,Rejected,Offline,3,2022-10-15
26425,2025,Devi-Padmanabhan,7.74,Rejected,Online,3,2020-02-26
26425,2025,Sarin-Dhar,5.35,Placed,Online,2,2024-07-07
26426,2025,"Mangal, Garde and Nadkarni",5.74,Placed,Offline,5,2019-05-23
26426,2025,Deshpande Inc,3.58,Rejected,Offline,2,2025-05-24
26426,2025,"Rana, Jhaveri and Vasa",5.78,Rejected,Offline,3,2016-05-06
26426,2025,"Misra, Bahri and Choudhury",11.11,Placed,Offline,4,2017-03-17
26426,2025,"Kashyap, Pingle and Shroff",4.21,Placed,Offline,2,2018-09-26
26426,2025,Anand and Sons,3.67,Placed,Online,5,2020-04-13
26427,2025,Ratta PLC,33.03,Rejected,Offline,4,2016-06-03
26427,2025,Merchant Inc,4.64,Rejected,Online,5,2024-07-31
26427,2025,Raval-Rajagopalan,5.31,Rejected,Offline,3,2022-06-16
26427,2025,"Sarin, Vaidya and Sur",34.33,Placed,Offline,4,2025-11-25
26428,2025,"Tailor, Banerjee and Vyas",12.54,Rejected,Offline,2,2020-06-24
26428,2025,Konda Group,4.77,Rejected,Offline,5,2025-10-25
26428,2025,Bandi-Kala,26.98,Rejected,Online,2,2020-10-30
26428,2025,Andra-Kalita,11.78,Rejected,Offline,5,2018-10-13
26428,2025,Varghese-Patil,13.9,Rejected,Online,5,2021-03-24
26428,2025,Kari-Datta,3.21,Rejected,Online,2,2022-07-05
26429,2025,Gade-Biswas,24.71,Placed,Online,4,2023-04-17
26429,2025,"Keer, Barman and Hayre",23.77,Rejected,Offline,2,2018-07-04
26429,2025,Setty Group,14.46,Rejected,Online,4,2019-01-11
26430,2025,"Maharaj, Sampath and Kunda",15.84,Rejected,Offline,3,2022-07-15
26430,2025,"Gokhale, Sibal and Sarma",5.87,Rejected,Offline,2,2019-07-07
26430,2025,"Gokhale, Sibal and Sarma",7.65,Rejected,Online,3,2017-07-20
26431,2025,Konda and Sons,36.32,Placed,Offline,2,2021-03-09
26431,2025,"Ravel, Varkey and Solanki",9.98,Placed,Offline,4,2025-02-17
26431,2025,Mistry-Baria,4.0,Placed,Online,2,2024-02-10
26431,2025,Sachar PLC,3.35,Rejected,Online,4,2021-02-06
26431,2025,Raval-Rajagopalan,5.82,Rejected,Online,4,2017-04-02
