Year,Company,Drive_ID,Drive_Mode,Eligible_Branches,Students_Eligible,Students_Applied,Students_Shortlisted,Students_Selected
2024,Kari-Datta,37ba369d-f5e9-4022-8917-e77cd85c7467,Offline,"Mechanical Engineering,CSE – Cyber Physical Systems,CSE – Artificial Intelligence & Machine Learning,Computer Science & Business Systems,CSE – Cloud Technology & Information Security",798,1105,346,118
2024,Rege Ltd,73876e13-135e-4e5c-87b5-8f1505eb5ff6,Offline,"Electrical & Electronics Engineering (EEE),CSE – Artificial Intelligence,Computer Science & Business Systems,Mechanical Engineering – Mechatronics,CSE – AI-Driven DevOps",1873,676,200,97
2024,"Bala, Nagi and Kari",e9c55d15-f4c6-4262-8d75-d725e9c4dad6,Online,"CSE – Cloud Technology & Information Security,CSE – Artificial Intelligence & Machine Learning,Computer Science & Business Systems,CSE – AI-Driven DevOps,Mechanical Engineering – Mechatronics",1690,1062,242,164
2024,Ramakrishnan-Kala,6155cd1b-f92f-497f-90b4-e5faf47c9ae6,Offline,"CSE – Artificial Intelligence,CSE – AI-Driven DevOps,CSE – Cloud Technology & Information Security,Computer Science & Engineering (CSE),ECE – VLSI Design & Technology",269,754,324,60
2024,Malhotra-Lall,d6d08391-fd99-42c9-9230-873fd30b40be,Online,"Mechanical Engineering,EEE – Electric Vehicles / Microgrid Technologies,CSE – Artificial Intelligence,Civil Engineering,CSE – Artificial Intelligence & Data Engineering",915,182,435,148
2024,"Krishna, Batra and Chand",02475bce-14e8-4fb5-ae06-5c1e5125e817,Online,"CSE – Mobile Applications & Cloud Technology,Computer Science & Engineering (CSE),CSE – AI-Driven DevOps,EEE – Electric Vehicles / Microgrid Technologies,CSE – Artificial Intelligence & Machine Learning",202,699,476,65
2024,Nagi and Sons,7ef88254-8a36-4d6e-97c4-962848748c5c,Online,"CSE – Internet of Things (IoT),ECE – Robotics,CSE – Blockchain Technology,Electrical & Electronics Engineering (EEE),CSE – Artificial Intelligence",592,1374,329,17
2024,Shah LLC,763df904-3d22-44bb-a4f2-848bc7eb7717,Offline,"CSE – Cloud Technology & Information Security,Computer Science & Engineering – Data Science,Computer Engineering – Software Engineering,CSE – Blockchain Technology,CSE – Mobile Applications & Cloud Technology",1747,1044,135,49
2024,Rajagopalan-Narayan,54e34803-a200-4f68-af77-080fdf27e21e,Offline,"CSE – Artificial Intelligence,CSE – Mobile Applications & Cloud Technology,Civil Engineering – Construction Technology,Computer Science & Engineering – Data Science,Computer Engineering – Software Engineering",1941,1482,302,57
2024,Kumar and Sons,9edcffa7-b733-4752-8c15-f90b0036280f,Offline,"Civil Engineering – Environmental Geotechnology,Mechanical Engineering – Robotics,Computer Engineering – Software Engineering,ECE – VLSI Design & Technology,Computer Science & Business Systems",327,772,298,16
2024,"Keer, Rau and Suri",ab7fcd18-8c5b-4dcb-9d55-7bc7663318c8,Offline,"Mechanical Engineering – Mechatronics,ECE – Robotics,CSE – Artificial Intelligence,Civil Engineering,ECE – VLSI Design & Technology",1532,1482,132,54
2024,"Sanghvi, Dani and Grover",79e65806-e4b2-4162-8a5c-af9e6a1de589,Offline,"CSE – Blockchain Technology,EEE – Electric Vehicles / Microgrid Technologies,CSE – Artificial Intelligence & Machine Learning,Computer Science & Engineering – Data Science,Civil Engineering – Environmental Geotechnology",698,340,81,150
2024,Garg-Gulati,ecea8a61-8532-43a8-aba8-58548e673153,Offline,"Mechanical Engineering – Mechatronics,CSE – Artificial Intelligence,CSE – Artificial Intelligence & Machine Learning,CSE – Blockchain Technology,CSE – Mobile Applications & Cloud Technology",1578,112,132,181
2024,"Narasimhan, Ben and Chaudhary",1cfa223d-b034-4529-b1ff-2c263d75fdce,Online,"CSE – Blockchain Technology,Mechanical Engineering – Robotics,CSE – Artificial Intelligence,CSE – Cyber Physical Systems,ECE – VLSI Design & Technology",934,1488,171,177
2024,"Sanghvi, Sampath and Ranganathan",b2f0f2bc-b4ba-473d-b686-40463a88e4a5,Online,"CSE – Artificial Intelligence,Mechanical Engineering – Mechatronics,ECE – Robotics,CSE – Cyber Physical Systems,Mechanical Engineering – Robotics",357,286,303,14
2024,"Chhabra, Yogi and Srivastava",2e5adb94-b38d-46fa-b17d-b54b04b2835f,Offline,"Mechanical Engineering,CSE – Artificial Intelligence & Data Engineering,Computer Science & Engineering – Data Science,CSE – Mobile Applications & Cloud Technology,ECE – Robotics",1711,1146,301,67
2024,Contractor-Chaudhuri,54852834-d80b-47f7-95e8-91c5f245b19e,Online,"Electronics & Communication Engineering (ECE),Computer Engineering – Software Engineering,Computer Science & Business Systems,CSE – Cloud Technology & Information Security,Computer Science & Engineering (CSE)",1964,1112,497,63
2024,Bali and Sons,0d460fce-77e3-40de-a45f-ecd86aef23d5,Online,"CSE – Cyber Physical Systems,Computer Science & Engineering (CSE),CSE – Blockchain Technology,CSE – Artificial Intelligence,CSE – Cloud Technology & Information Security",1728,393,194,45
2024,"Bhasin, Sampath and Sood",22822ff7-f249-4093-9523-2e54ad922a41,Offline,"Mechanical Engineering – Mechatronics,ECE – Robotics,Mechanical Engineering – Robotics,Computer Science & Engineering (CSE),Computer Science & Business Systems",654,366,284,156
2024,Sheth Group,2802d674-f254-453e-b4e2-832086c412f9,Online,"Computer Engineering – Software Engineering,Mechanical Engineering – Mechatronics,Computer Science & Engineering (CSE),CSE – Artificial Intelligence & Machine Learning,Mechanical Engineering – Robotics",657,1176,215,69
2024,Ahuja and Sons,1d7fac64-4b47-43d9-a991-d11138537cc8,Online,"Electrical & Electronics Engineering (EEE),Mechanical Engineering – Robotics,EEE – Electric Vehicles / Microgrid Technologies,Civil Engineering – Environmental Geotechnology,CSE – Cyber Physical Systems",1509,871,368,10
2024,Chand-Banerjee,5b5bc7e1-a6e0-4376-9f47-d08024e6a0b3,Offline,"Electronics & Communication Engineering (ECE),CSE – Artificial Intelligence & Machine Learning,CSE – Blockchain Technology,Computer Science & Business Systems,EEE – Electric Vehicles / Microgrid Technologies",791,870,225,166
2024,"Venkataraman, Naik and Chaudhary",9c9be093-c3d8-43a6-a524-b8798b9414a9,Online,"CSE – Blockchain Technology,EEE – Electric Vehicles / Microgrid Technologies,Civil Engineering – Environmental Geotechnology,CSE – Internet of Things (IoT),Computer Science & Business Systems",517,1005,384,28
2024,"Kapadia, Basu and Mukhopadhyay",12da7f3d-91ab-410c-af62-251a6d20f521,Offline,"ECE – Robotics,CSE – Mobile Applications & Cloud Technology,Electrical & Electronics Engineering (EEE),ECE – VLSI Design & Technology,CSE – Cloud Technology & Information Security",962,1171,398,132
2024,Nazareth Group,3f1accb1-03f1-4285-b278-5df8209a17a2,Offline,"CSE – AI-Driven DevOps,Mechanical Engineering – Robotics,Mechanical Engineering – Mechatronics,EEE – Electric Vehicles / Microgrid Technologies,CSE – Cloud Technology & Information Security",397,1465,262,188
2024,"Hans, Nagar and Bassi",c5143587-24d6-4ef1-a627-705952d23c51,Offline,"CSE – Blockchain Technology,Mechanical Engineering – Robotics,CSE – Cloud Technology & Information Security,Mechanical Engineering – Mechatronics,Civil Engineering – Environmental Geotechnology",662,1012,50,33
2024,"Kar, Wagle and Rana",cf1ba080-9cba-459a-87b7-a134e6d4c91b,Online,"CSE – Cloud Technology & Information Security,CSE – Blockchain Technology,Computer Science & Engineering – Data Science,Electronics & Communication Engineering (ECE),Computer Science & Business Systems",840,568,260,153
2024,Balasubramanian and Sons,66762d64-67b0-490a-b112-b61bf3af41b7,Offline,"Civil Engineering – Construction Technology,Electronics & Communication Engineering (ECE),Mechanical Engineering – Robotics,CSE – Artificial Intelligence,Computer Science & Business Systems",1739,260,417,17
2024,Sawhney LLC,36e54ab9-3a33-4baf-9c13-1a44b80972dc,Online,"Civil Engineering,ECE – Robotics,CSE – Cyber Physical Systems,Computer Engineering – Software Engineering,Electronics & Communication Engineering (ECE)",1565,1158,305,168
2024,Master-Karan,815943b9-4c8d-48c7-8fe8-29362ba5ad13,Online,"Electronics & Communication Engineering (ECE),Mechanical Engineering,EEE – Electric Vehicles / Microgrid Technologies,CSE – Artificial Intelligence & Data Engineering,Computer Science & Business Systems",1163,273,366,124
2024,"Sridhar, Narang and Choudhury",82856b52-6efd-405d-873d-bd5213eb2b5c,Online,"Computer Science & Engineering (CSE),Civil Engineering,CSE – Blockchain Technology,CSE – Artificial Intelligence & Machine Learning,Computer Science & Engineering – Data Science",1250,1231,351,144
2024,Vora-Zachariah,34d85aee-3c32-4920-be19-1ce64dfa7c54,Online,"Civil Engineering – Environmental Geotechnology,Electrical & Electronics Engineering (EEE),Mechanical Engineering – Robotics,CSE – Artificial Intelligence & Machine Learning,CSE – Blockchain Technology",967,955,448,5
2024,Parekh LLC,63f59316-a271-4684-976f-2c1485d88cd7,Offline,"CSE – Artificial Intelligence & Machine Learning,ECE – Robotics,Civil Engineering,Electrical & Electronics Engineering (EEE),Mechanical Engineering – Robotics",1346,1027,310,178
2024,"Tailor, Banerjee and Vyas",713bdf36-67f1-4e94-b5c9-bb9083578441,Offline,"Civil Engineering – Environmental Geotechnology,Computer Science & Business Systems,Electronics & Communication Engineering (ECE),Computer Engineering – Software Engineering,CSE – Mobile Applications & Cloud Technology",1782,1087,160,32
2024,Jhaveri Inc,d9fe0197-d9a6-47ec-9c3a-fd7ed36811e8,Online,"CSE – Internet of Things (IoT),Electronics & Communication Engineering (ECE),Mechanical Engineering – Mechatronics,ECE – Robotics,CSE – AI-Driven DevOps",480,1419,330,185
2024,"Mody, Sharaf and Nagy",02126f93-d551-464f-b1f7-592be0d8ef16,Offline,"CSE – Mobile Applications & Cloud Technology,Civil Engineering,CSE – Internet of Things (IoT),Electrical & Electronics Engineering (EEE),EEE – Electric Vehicles / Microgrid Technologies",1317,1398,382,171
2024,Buch-Trivedi,52fd2e1b-fa72-471e-9b4b-fe3af8e1f83f,Online,"CSE – Artificial Intelligence & Machine Learning,Mechanical Engineering,CSE – Artificial Intelligence,CSE – Blockchain Technology,CSE – Internet of Things (IoT)",925,1202,88,148
2024,Raval-Rajagopalan,7a88644a-0178-49bd-acba-284923fae4b2,Online,"CSE – Artificial Intelligence,Mechanical Engineering – Robotics,Computer Science & Engineering – Data Science,EEE – Electric Vehicles / Microgrid Technologies,CSE – Artificial Intelligence & Machine Learning",1304,114,389,98
2024,Mutti-Bhatt,91e84136-d7a7-4eda-a8bd-60cdb83c3a98,Online,"CSE – Artificial Intelligence,EEE – Electric Vehicles / Microgrid Technologies,Electronics & Communication Engineering (ECE),Civil Engineering – Construction Technology,CSE – Blockchain Technology",348,1276,271,193
2024,"Agate, Halder and Saxena",105916ab-fc4a-4eb5-8e73-07c0181341d5,Offline,"Civil Engineering – Environmental Geotechnology,CSE – Artificial Intelligence,Computer Science & Engineering – Data Science,EEE – Electric Vehicles / Microgrid Technologies,CSE – Blockchain Technology",1299,1244,362,173
2024,Khare-Kapadia,8dfcffcd-618a-4e17-a62f-9b8d8b1d5503,Online,"CSE – Internet of Things (IoT),EEE – Electric Vehicles / Microgrid Technologies,CSE – AI-Driven DevOps,Computer Science & Engineering – Data Science,Civil Engineering – Construction Technology",1548,712,474,28
2024,"Borde, Choudhry and Bhagat",d0a19819-24c2-4420-b64e-5372ecb803e9,Online,"CSE – AI-Driven DevOps,Computer Science & Business Systems,Computer Science & Engineering – Data Science,CSE – Blockchain Technology,ECE – VLSI Design & Technology",1017,200,409,183
2024,Krish Ltd,49081d0e-2136-4dc1-81a6-327cf9ed2bde,Offline,"Computer Science & Engineering – Data Science,Computer Science & Business Systems,CSE – Artificial Intelligence & Data Engineering,ECE – VLSI Design & Technology,CSE – Blockchain Technology",1176,1157,158,123
2024,Dutt Ltd,a15937ae-08ab-4039-9e52-6b7b4763324b,Online,"Civil Engineering – Construction Technology,Mechanical Engineering – Robotics,Electronics & Communication Engineering (ECE),Civil Engineering,CSE – Cloud Technology & Information Security",615,490,355,109
2024,Jayaraman-Loyal,60a06672-8ad1-4704-95c5-0ce658ecff30,Online,"Computer Engineering – Software Engineering,CSE – Cyber Physical Systems,Mechanical Engineering – Mechatronics,CSE – Cloud Technology & Information Security,ECE – Robotics",1617,543,382,28
2024,Anand-Madan,50667307-6597-4217-a764-a82a4035f56a,Online,"Mechanical Engineering – Robotics,ECE – VLSI Design & Technology,Computer Science & Business Systems,CSE – Internet of Things (IoT),CSE – Artificial Intelligence",1952,716,346,175
2024,Peri-Dhaliwal,ed885895-30f6-44c4-8aef-1c0fa48b3c9f,Offline,"CSE – Cyber Physical Systems,CSE – Artificial Intelligence & Data Engineering,CSE – AI-Driven DevOps,Computer Science & Business Systems,Computer Science & Engineering – Data Science",851,339,85,27
2024,Raju-Ranganathan,5e389fa2-5981-4c6a-9ef0-456884e00e63,Online,"Civil Engineering – Environmental Geotechnology,CSE – Artificial Intelligence & Machine Learning,Mechanical Engineering – Mechatronics,Civil Engineering – Construction Technology,CSE – Cloud Technology & Information Security",357,120,487,105
2024,Sengupta Ltd,087af8dd-eff6-4086-98ce-7007b9197fab,Online,"Civil Engineering – Construction Technology,Electronics & Communication Engineering (ECE),Computer Science & Engineering – Data Science,ECE – VLSI Design & Technology,Computer Science & Business Systems",1607,701,388,30
2024,"Grewal, Naik and Joshi",763056b4-39b4-4297-915c-756cee32c3ba,Online,"Electrical & Electronics Engineering (EEE),Mechanical Engineering – Mechatronics,CSE – Internet of Things (IoT),Computer Engineering – Software Engineering,ECE – Robotics",815,726,162,191
2024,Verma PLC,a3efb143-0e35-4d9f-b11f-495be578af64,Online,"Electrical & Electronics Engineering (EEE),CSE – AI-Driven DevOps,EEE – Electric Vehicles / Microgrid Technologies,Computer Engineering – Software Engineering,Computer Science & Engineering – Data Science",1456,848,499,156
2024,Sodhi-Bhalla,af114fbf-4d6e-4e59-8352-7a491bb673df,Online,"Mechanical Engineering,CSE – Artificial Intelligence & Data Engineering,CSE – Cyber Physical Systems,ECE – Robotics,Civil Engineering – Environmental Geotechnology",599,476,482,23
2024,Nayak Group,840b80e4-3db4-400a-935c-e51a7f652228,Online,"Mechanical Engineering – Mechatronics,ECE – Robotics,CSE – Artificial Intelligence & Data Engineering,Electronics & Communication Engineering (ECE),ECE – VLSI Design & Technology",799,446,93,86
2024,Dave PLC,61737baf-a253-453f-bbea-ba351da503ce,Online,"ECE – Robotics,CSE – Cloud Technology & Information Security,Civil Engineering – Environmental Geotechnology,ECE – VLSI Design & Technology,Civil Engineering – Construction Technology",1931,1184,383,172
2024,Sidhu and Sons,a5509cf3-3364-42f7-8141-df4e46dbebd3,Offline,"CSE – Mobile Applications & Cloud Technology,Civil Engineering,Computer Science & Engineering (CSE),Mechanical Engineering – Robotics,CSE – Artificial Intelligence & Machine Learning",1843,687,341,98
2024,"Mangal, Garde and Nadkarni",4b1d2d4e-575c-4af3-8a44-31bb776d6265,Offline,"CSE – Artificial Intelligence & Data Engineering,CSE – Cloud Technology & Information Security,CSE – Mobile Applications & Cloud Technology,CSE – Artificial Intelligence,CSE – Artificial Intelligence & Machine Learning",647,1105,472,177
2024,Tandon Group,c122e489-4de8-4983-b62e-5b9d068560bb,Online,"Electrical & Electronics Engineering (EEE),Computer Science & Business Systems,CSE – Artificial Intelligence & Data Engineering,CSE – Mobile Applications & Cloud Technology,CSE – Artificial Intelligence & Machine Learning",1976,959,426,172
2024,Wali Ltd,f5ebd155-3cad-4223-a911-8c1647f140a5,Offline,"EEE – Electric Vehicles / Microgrid Technologies,CSE – Artificial Intelligence,CSE – AI-Driven DevOps,Electronics & Communication Engineering (ECE),Electrical & Electronics Engineering (EEE)",438,109,344,89
